pl_name,pl_orbper,pl_rade,st_teff,st_rad,sy_snum,sy_pnum,disc_year,discoverymethod,target_confirmed
K2-266 d,14.69808003166,3.17788403,4362.0,0.733789,2.0,4.0,2018,Transit,1
Kepler-1556 b,8.82713457,2.06,5812.0,1.01,1.0,1.0,2016,Transit,1
3593.01,3.8212977,11.6869491,5342.0,0.992137,1.0,1.0,2016.0,Transit,0
Kepler-364 c,59.9810586,2.4,6177.0,1.38,1.0,2.0,2014,Transit,1
5495.01,9.6569059,2.91617,5729.1,1.04,1.0,1.0,2016.0,Transit,0
HIP 91258 b,5.0505,2.44,5519.0,0.89,1.0,1.0,2013,Radial Velocity,1
4630.01,721.5622191,4.5521238,6294.0,0.968886,1.0,1.0,2016.0,Transit,0
Kepler-376 b,4.9202752591,2.44,5939.36,1.42392,1.0,2.0,2014,Transit,1
Kepler-1451 b,35.622233,2.9,5796.0,0.871,1.0,1.0,2016,Transit,1
Kepler-482 b,56.35418576,2.2,4616.0,0.668,1.0,1.0,2016,Transit,1
Kepler-223 e,19.7240891,48.785,5697.0,1.574,1.0,4.0,2014,Transit,1
2242.01,6.53144,6.77621,6037.2,2.58,1.0,1.0,2016.0,Transit,0
WASP-103 b,0.92554544,2.44,6110.0,1.436,1.0,1.0,2014,Transit,1
3771.01,3.6238662,16.4563404,6717.3,1.39527,1.0,1.0,2016.0,Transit,0
5412.01,0.3828485,13.7767,6419.6,1.68,1.0,1.0,2016.0,Transit,0
2282.01,12.5520766,2.8228669,7020.0,1.84505,1.0,1.0,2016.0,Transit,0
TOI-2000 b,3.09833,2.7,5611.0,1.134,1.0,2.0,2023,Transit,1
2MASS J19383260+4603591 b,416.0,2.44,5552.0,0.95,2.0,3.0,2015,Eclipse Timing Variations,1
HD 52265 b,119.6,2.44,6060.0,1.1,1.0,1.0,2000,Radial Velocity,1
HD 180902 b,479.0,2.44,5030.0,4.1,2.0,1.0,2009,Radial Velocity,1
Kepler-1559 b,0.971915428,0.7,5406.0,0.822,1.0,1.0,2016,Transit,1
1227.01,27.3613778,6.4522449,3050.0,0.44128,1.0,1.0,2016.0,Transit,0
K2-190 c,21.574023,1.09308317,5631.0,0.912206,1.0,2.0,2018,Transit,1
47 UMa c,7586.0,2.44,5552.0,0.95,1.0,3.0,2001,Radial Velocity,1
Kepler-897 b,8.0472642,1.95,5835.0,0.847,1.0,1.0,2016,Transit,1
Kepler-933 b,14.20443009,2.46,5346.0,0.84,1.0,1.0,2016,Transit,1
538.01,1.669769,4.4985601,3411.0,0.433512,1.0,1.0,2016.0,Transit,0
685.01,11.6332127,10.264,5287.7,1.73,1.0,1.0,2016.0,Transit,0
6655.01,6.8672313,2.31017,5564.0,0.91,1.0,1.0,2016.0,Transit,0
Kepler-1493 b,15.0219784,1.77,5831.0,1.382,1.0,1.0,2016,Transit,1
Kepler-1777 b,12.18416331,4.27,6292.0,1.85,1.0,1.0,2021,Transit,1
Kepler-1860 b,12.73719978,1.13863767,5420.0,0.868,1.0,1.0,2021,Transit,1
3157.01,2.8823183,2.44,5068.9,0.95,1.0,1.0,2016.0,Transit,0
Kepler-1081 b,3.856918547,1.01,5345.0,0.84,1.0,1.0,2016,Transit,1
HD 43197 b,327.8,2.44,5508.0,1.0,1.0,2.0,2010,Radial Velocity,1
5684.01,1.1000285,16.0194,5644.0,0.9,1.0,1.0,2016.0,Transit,0
765.01,0.861484,2.512038,5724.7,1.45505,1.0,1.0,2016.0,Transit,0
2260.01,0.3524597,1.76224,5432.0,0.9,1.0,1.0,2016.0,Transit,0
3180.01,2.0963263,12.906,5809.0,1.56,1.0,1.0,2016.0,Transit,0
HIP 66074 b,310.9,2.44,4300.0,0.69,1.0,1.0,2023,Astrometry,1
nu Oph b,530.32,2.44,4928.0,15.1,1.0,2.0,2012,Radial Velocity,1
5759.01,8.350615,13.6804,6075.0,1.36,1.0,1.0,2016.0,Transit,0
Kepler-1406 b,11.629096,1.36,6071.0,1.12,1.0,1.0,2016,Transit,1
7441.01,2.2351679,14.0205,6229.6,1.08,1.0,1.0,2016.0,Transit,0
4931.01,6.7635161,2.44,4847.4,0.95,1.0,1.0,2016.0,Transit,0
Kepler-534 b,15.9599928318,2.44,5927.0,1.12377,1.0,2.0,2016,Transit,1
V1298 Tau b,24.1396,10.27,5552.0,1.345,3.0,4.0,2019,Transit,1
896.01,3.52985,3.20773,6627.0,1.37,1.0,1.0,2016.0,Transit,0
Kepler-1254 c,3.60084276,1.32,5130.0,0.756,1.0,3.0,2016,Transit,1
TOI-904 c,83.9997,2.167,3770.2,0.527,1.0,2.0,2023,Transit,1
1654.01,1.8347892,2.44,5286.9,0.95,1.0,1.0,2016.0,Transit,0
HATS-45 b,4.1876153815,13.90023688,6675.0,1.23733,1.0,1.0,2018,Transit,1
1260.01,3.1274634,2.5802896,4225.0,0.693431,1.0,1.0,2016.0,Transit,0
Kepler-1891 b,4.0223109,1.37,5516.0,0.827,1.0,1.0,2021,Transit,1
1586.01,1.80794,20.9267,4628.0,8.61,1.0,1.0,2016.0,Transit,0
1400.01,5.48923,11.8401,6004.0,1.62,1.0,1.0,2016.0,Transit,0
Kepler-417 c,15.943,2.44,5552.0,0.806,1.0,2.0,2014,Transit Timing Variations,1
6413.01,10.8310228,11.3849,5524.8,0.98,1.0,1.0,2016.0,Transit,0
2124.01,3.5539283,21.2028076,6184.0,2.0085199,1.0,1.0,2016.0,Transit,0
4103.01,12.2740928,12.7514,5674.0,1.05,1.0,1.0,2016.0,Transit,0
Kepler-370 c,19.023152,1.91,5845.0,0.874,1.0,2.0,2014,Transit,1
3986.01,1.6212474,10.3122,4949.0,3.11,1.0,1.0,2016.0,Transit,0
HD 145377 b,103.95,2.44,6014.0,1.05,1.0,1.0,2008,Radial Velocity,1
Kepler-1267 b,13.0313583,2.88,5514.0,1.071,1.0,1.0,2016,Transit,1
HD 4203 b,431.88,2.44,5596.0,1.42,1.0,2.0,2001,Radial Velocity,1
Kepler-982 b,15.7738221,2.87,6260.0,1.614,1.0,1.0,2016,Transit,1
HIP 81208 C b,104100.0,2.44,5552.0,0.95,3.0,1.0,2023,Imaging,1
6935.01,1.763034,9.55649,3958.0,0.67,1.0,1.0,2016.0,Transit,0
K2-222 b,15.38857,2.35,5942.0,1.115,1.0,1.0,2018,Transit,1
277.01,3.9934418,4.2556645,3748.0,0.523113,1.0,1.0,2016.0,Transit,0
Kepler-454 c,525.157337,2.44,5552.0,0.95,2.0,3.0,2015,Radial Velocity,1
Kepler-1156 b,11.8950274156,2.44,5823.0,0.908548,1.0,1.0,2016,Transit,1
5253.01,1.1110609,12.9236,5500.1,1.02,1.0,1.0,2016.0,Transit,0
839.01,2.4855806,36.5091254,6933.0,1.59944,1.0,1.0,2016.0,Transit,0
4293.01,1.6242109,14.9916,5705.0,1.06,1.0,1.0,2016.0,Transit,0
2936.01,1.3328042,7.33432,6561.0,1.67,1.0,1.0,2016.0,Transit,0
K2-241 b,26.8199,2.55,5262.0,0.75,1.0,1.0,2018,Transit,1
3497.01,4.218076,10.0080468,5780.0,1.0,1.0,1.0,2016.0,Transit,0
Kepler-381 c,13.39155154,1.58,6197.0,2.188,1.0,3.0,2014,Transit,1
3567.01,1.9990323,12.7486,5675.0,1.07,1.0,1.0,2016.0,Transit,0
1362.01,1.9173816,17.5081,8129.0,7.39,1.0,1.0,2016.0,Transit,0
Kepler-185 c,20.72913358,1.708,5037.0,0.718,1.0,2.0,2014,Transit,1
TYC 2187-512-1 b,691.9,2.44,3734.0,0.495,1.0,1.0,2022,Radial Velocity,1
TOI-1801 b,10.6439385,1.98891,3815.0,0.55,2.0,1.0,2023,Transit,1
Kepler-1935 b,3.951383138,23.51,5570.0,0.899,1.0,1.0,2021,Transit,1
1802.01,16.7961107,2.5066457,3859.0,0.582436,1.0,1.0,2016.0,Transit,0
gam Lib b,414.88,2.44,4879.0,12.38,1.0,2.0,2018,Radial Velocity,1
6862.01,8.2241876,11.9576,5669.2,1.31,1.0,1.0,2016.0,Transit,0
Kepler-48 e,982.0,2.44,5194.0,0.89,1.0,5.0,2014,Radial Velocity,1
GJ 3222 b,10.66669,2.44,5552.0,0.95,2.0,1.0,2022,Radial Velocity,1
Kepler-1158 b,13.5396293,2.583,6184.0,2.233,1.0,1.0,2016,Transit,1
Kepler-1356 b,0.634002937,1.45,5238.0,0.752,1.0,1.0,2016,Transit,1
5259.01,3.0321361,12.5315,6071.0,1.06,1.0,1.0,2016.0,Transit,0
K2-172 c,29.626402,3.41,5449.0,0.86,1.0,2.0,2018,Transit,1
HD 106315 b,9.58028883839,2.39124388,6498.0,1.2427,1.0,2.0,2017,Transit,1
2565.01,3.9704457,11.7222736,5840.0,1.89732,1.0,1.0,2016.0,Transit,0
5475.01,10.0532043,11.5364,6553.2,1.43,1.0,1.0,2016.0,Transit,0
6860.01,0.6183488,10.2266,5272.0,1.2,1.0,1.0,2016.0,Transit,0
Kepler-1880 b,6.30922043,2.44,4483.0,0.68972,1.0,1.0,2021,Transit,1
Kepler-985 b,116.331901,2.802,5425.0,0.792,1.0,1.0,2016,Transit,1
2682.01,2.5981987,11.5397,5516.0,0.93,1.0,1.0,2016.0,Transit,0
6400.01,5.0358501,15.0966,7455.0,2.57,1.0,1.0,2016.0,Transit,0
2732.01,0.7029205,7.51559,6699.0,1.6,1.0,1.0,2016.0,Transit,0
TOI-5398 c,4.7728997,3.30213,6017.1,1.05,1.0,2.0,2023,Transit,1
2849.01,2.9510628,13.623,6370.0,1.39,1.0,1.0,2016.0,Transit,0
1338.01,95.174,7.8498891,5723.2,1.51811,1.0,1.0,2016.0,Transit,0
TOI-2328 b,17.1019622,10.1067,5302.3,0.93,1.0,1.0,2025,Transit,1
7127.01,3.3683989,13.3562,6902.0,2.41,1.0,1.0,2016.0,Transit,0
TOI-4479 b,1.15890129424,2.68297219,3449.0,0.427389,1.0,1.0,2022,Transit,1
Kepler-1315 c,6.56606842,1.412,4780.0,0.703,1.0,2.0,2021,Transit,1
3532.01,2.4563456,2.44,4908.5,0.95,1.0,1.0,2016.0,Transit,0
1871.01,3.40612,8.60495,5955.3,1.67,1.0,1.0,2016.0,Transit,0
1747.01,2.7546548,2.08088,4435.0,0.7,1.0,1.0,2016.0,Transit,0
3450.01,3.6387748,2.44,5095.6,0.95,1.0,1.0,2016.0,Transit,0
K2-381 d,26.804998,1.53157981,4661.0,0.645652,1.0,3.0,2022,Transit,1
HIP 97166 c,16.84,2.44,5198.0,0.836,1.0,2.0,2021,Radial Velocity,1
Kepler-561 b,58.3620495,7.04,5592.0,0.953,1.0,2.0,2016,Transit,1
EPIC 212297394 b,2.28896,1.83,5552.0,0.749,1.0,2.0,2019,Transit,1
K2-247 c,6.49424,2.19,4667.0,0.69,1.0,2.0,2018,Transit,1
3658.01,3.1004285,2.44,8951.0,0.95,1.0,1.0,2016.0,Transit,0
K2-183 c,10.793471,2.51134498,5482.0,0.873283,1.0,3.0,2018,Transit,1
Kepler-118 c,20.17202773,2.44,5109.0,0.826603,1.0,2.0,2014,Transit,1
Kepler-462 c,207.6035,6.3,7713.0,2.52,1.0,2.0,2020,Transit,1
HR 8799 e,18000.0,2.44,7204.58,1.49338,1.0,4.0,2010,Imaging,1
Kepler-1150 b,2.787868386,2.41,4827.0,1.727,2.0,1.0,2016,Transit,1
6559.01,733.3796728,6.17234,5878.0,1.22,1.0,1.0,2016.0,Transit,0
Kepler-65 e,258.8,2.44,5552.0,1.437,1.0,4.0,2019,Radial Velocity,1
5060.01,1.2695326,14.8016,9561.0,1.18,1.0,1.0,2016.0,Transit,0
K2-55 b,2.84947127,2.44,4279.0,0.737576,1.0,1.0,2016,Transit,1
Kepler-1449 b,13.2274528,1.72,6269.0,1.155,1.0,1.0,2016,Transit,1
882.01,2.3552639,8.10129,7069.0,2.37,1.0,1.0,2016.0,Transit,0
eps CrB b,417.9,2.44,4406.0,21.0,1.0,1.0,2012,Radial Velocity,1
382.01,0.4568,6.64264,5777.0,1.03,1.0,1.0,2016.0,Transit,0
4602.01,3.9813082,2.36323,6011.9,1.16,1.0,1.0,2016.0,Transit,0
3666.01,4.4085194,12.4986982,5961.2,1.2983299,1.0,1.0,2016.0,Transit,0
Kepler-636 b,16.080672,3.58,4886.0,0.653,2.0,1.0,2016,Transit,1
5096.01,2.8753183,11.1331,4604.0,0.68,1.0,1.0,2016.0,Transit,0
TOI-1758 b,20.705127,3.5573684,5151.0,0.8155,1.0,1.0,2024,Transit,1
2934.01,1.1239749,5.17993,6220.0,0.95,1.0,1.0,2016.0,Transit,0
7163.01,5.3913891,4.28654,5179.0,0.71,1.0,1.0,2016.0,Transit,0
3895.01,6.6713748,9.63035,5614.5,1.11,1.0,1.0,2016.0,Transit,0
3120.01,7.0235956,2.44,6276.0,0.95,1.0,1.0,2016.0,Transit,0
3364.01,5.8769438,12.3925008,5805.0,1.4484,1.0,1.0,2016.0,Transit,0
6245.01,3.2149937,0.9044272,3106.0,0.236457,1.0,1.0,2016.0,Transit,0
6855.01,26.3333899,9.07333,5309.0,0.93,1.0,1.0,2016.0,Transit,0
7228.01,2.9324083,13.5533,7696.0,1.44,1.0,1.0,2016.0,Transit,0
K2-239 c,7.775,1.0,3420.0,0.36,1.0,3.0,2018,Transit,1
HAT-P-18 b,5.508023,11.153,4803.0,0.749,1.0,1.0,2010,Transit,1
5088.01,10.3883213,3.76664,5638.7,0.87,1.0,1.0,2016.0,Transit,0
TOI-1184 b,5.7484439,2.35215,4534.0,0.69,1.0,1.0,2024,Transit,1
2778.01,4.4445101,14.6892,6288.0,1.14,1.0,1.0,2016.0,Transit,0
628.01,3.4076,12.1343,6174.0,1.38,1.0,1.0,2016.0,Transit,0
Kepler-129 d,1935.571324,2.44,5552.0,0.95,1.0,3.0,2021,Radial Velocity,1
7373.01,7.5414411,13.0053,5649.1,0.96,1.0,1.0,2016.0,Transit,0
Kepler-186 e,22.407704,1.27,3788.0,0.472,1.0,5.0,2014,Transit,1
HIP 35965 b,26125.56497,2.44,5552.0,0.95,1.0,1.0,2022,Radial Velocity,1
Kepler-511 c,26.62946276,3.68,5837.0,1.698,1.0,2.0,2021,Transit,1
HD 219134 h,2247.0,2.44,4913.0,0.77,1.0,6.0,2015,Radial Velocity,1
Kepler-1656 c,1919.0,2.44,5552.0,1.1,1.0,2.0,2022,Radial Velocity,1
355.01,1.0372587,4.6818337,6049.0,1.3164999,1.0,1.0,2016.0,Transit,0
HD 168443 b,58.11187,2.44,5552.0,0.95,1.0,2.0,1998,Radial Velocity,1
HIP 63242 b,124.6,2.44,4830.0,0.95,1.0,1.0,2013,Radial Velocity,1
Kepler-120 c,12.7945474,2.44,4519.0,0.748282,1.0,2.0,2014,Transit,1
Kepler-1670 b,20.4998763,2.8,6249.0,1.076,1.0,1.0,2020,Transit,1
1224.01,4.1782656,2.1023854,3442.0,0.404403,1.0,1.0,2016.0,Transit,0
573.01,13.5773431,19.8484205,3404.0,0.338,1.0,1.0,2016.0,Transit,0
5089.01,5.113835,5.6708634,6315.7,1.50876,1.0,1.0,2016.0,Transit,0
3052.01,2.3097953,12.6197,7300.0,2.01,1.0,1.0,2016.0,Transit,0
HIP 5763 b,30.014,2.44,5552.0,0.95,1.0,1.0,2021,Radial Velocity,1
WASP-39 b,4.05486954695,15.54468636,5326.6,1.01342,1.0,1.0,2011,Transit,1
2122.01,3.5852284,14.5431829,5852.0,1.06725,1.0,1.0,2016.0,Transit,0
6099.01,5.2887576,1.80945,4610.0,0.75,1.0,1.0,2016.0,Transit,0
K2-116 b,4.6556782,0.814,4264.0,0.66,1.0,1.0,2017,Transit,1
3105.01,5.3332571,5.82279,6068.0,1.1,1.0,1.0,2016.0,Transit,0
Kepler-1864 b,3.88148385,0.59,5854.0,0.979,1.0,1.0,2021,Transit,1
Kepler-265 b,6.84619236,1.67,5839.0,1.067,1.0,4.0,2014,Transit,1
5705.01,10.5998647,2.82438,5888.0,0.98,1.0,1.0,2016.0,Transit,0
KELT-24 b,5.55149344,2.44,6509.0,1.506,2.0,1.0,2019,Transit,1
3676.01,1.9341469,2.44,4828.4,0.95,1.0,1.0,2016.0,Transit,0
Kepler-953 b,88.40655258,4.21,5416.0,0.99,1.0,2.0,2016,Transit,1
Kepler-635 b,23.44970494,2.44,6296.98,1.95866,1.0,1.0,2016,Transit,1
6651.01,5.0569708,5.09264,5818.9,1.8,1.0,1.0,2016.0,Transit,0
3900.01,14.7802661,9.06559,5659.0,1.09,1.0,1.0,2016.0,Transit,0
843.01,4.2986466,14.2892609,5715.0,1.11852,1.0,1.0,2016.0,Transit,0
3240.01,3.8600722,10.5393,5096.5,0.77,1.0,1.0,2016.0,Transit,0
Kepler-1678 b,147.973027,3.43,6008.0,0.875,1.0,1.0,2020,Transit,1
Kepler-118 b,7.51854537,2.44,5109.0,0.826603,1.0,2.0,2014,Transit,1
TOI-1410 c,47.56,2.44,4635.0,0.7558,1.0,2.0,2024,Radial Velocity,1
TOI-6054.01,7.501428,2.64,6047.0,1.662,1.0,2.0,2024,Transit,1
4216.01,2.1816809,2.44,8582.7,0.95,1.0,1.0,2016.0,Transit,0
HATS-30 b,3.1743516,2.44,5943.0,1.061,2.0,1.0,2016,Transit,1
Kepler-1159 b,22.70817353,2.44,5805.59,1.39378,1.0,1.0,2016,Transit,1
2311.01,1.5933772,9.012542,5289.4,0.885125,1.0,1.0,2016.0,Transit,0
5009.01,8.1755735,17.9327,9169.0,3.44,1.0,1.0,2016.0,Transit,0
336.01,17.7082945,11.7171,7859.0,2.8,1.0,1.0,2016.0,Transit,0
TOI-2886 b,1.60200105,18.6405349,6240.0,1.241,1.0,1.0,2025,Transit,1
718.01,12.8650769,1.90058,5031.0,0.81,1.0,1.0,2016.0,Transit,0
2624.01,3.0235362,13.178,5141.0,0.78,1.0,1.0,2016.0,Transit,0
7319.01,2.5918359,15.5459,5891.0,2.08,1.0,1.0,2016.0,Transit,0
2893.01,10.3629429,7.36873,5467.0,0.96,1.0,1.0,2016.0,Transit,0
2424.01,12.3750537,17.1909846,6173.5,2.36235,1.0,1.0,2016.0,Transit,0
TOI-4308 b,9.151201,2.4189,5243.0,0.7934,1.0,1.0,2023,Transit,1
HD 136418 b,464.3,2.44,5071.0,3.4,1.0,1.0,2009,Radial Velocity,1
K2-80 d,28.867253,2.55211506,5377.0,0.841458,1.0,3.0,2018,Transit,1
2120.01,5.7998189,2.6346124,3179.0,0.240233,1.0,1.0,2016.0,Transit,0
Kepler-1043 b,38.505224,2.45,5974.0,0.881,1.0,1.0,2016,Transit,1
4639.02,13.0780555,3.3632641,6153.0,1.02672,1.0,1.0,2016.0,Transit,0
Kepler-317 b,5.52417517,2.4,5805.0,1.05,1.0,2.0,2014,Transit,1
47 UMa b,1083.2,2.44,5552.0,0.95,1.0,3.0,1996,Radial Velocity,1
HD 134987 c,5000.0,2.44,5585.0,1.25,1.0,2.0,2009,Radial Velocity,1
TRAPPIST-1 f,9.20754,1.045,2566.0,0.1192,1.0,7.0,2017,Transit,1
7184.01,1.1976555,1.53572,5598.9,0.91,1.0,1.0,2016.0,Transit,0
Kepler-107 d,7.95830216,1.07,5851.0,1.411,1.0,4.0,2014,Transit,1
Kepler-378 c,28.9059687,1.8,4799.0,1.818,1.0,2.0,2014,Transit,1
7169.01,3.4375711,15.0290201,5874.0,1.43119,1.0,1.0,2016.0,Transit,0
HD 285968 b,8.7836,2.44,5552.0,0.95,1.0,1.0,2008,Radial Velocity,1
NGTS-3 A b,1.6753728,16.58932,5600.0,0.93,2.0,1.0,2018,Transit,1
1108.01,7.14386,22.1531,7860.0,1.91,1.0,1.0,2016.0,Transit,0
2661.01,3.6257584,12.2058,5606.0,1.17,1.0,1.0,2016.0,Transit,0
Kepler-134 b,5.3174393753,2.44,5819.72,1.05464,1.0,2.0,2014,Transit,1
HD 7924 b,5.39699,2.44,5136.0,0.79108,1.0,3.0,2008,Radial Velocity,1
7325.01,2.0394246,2.44,5392.0,0.95,1.0,1.0,2016.0,Transit,0
HATS-69 b,2.2252577,2.44,5137.0,0.8785,1.0,1.0,2018,Transit,1
7108.01,2.4425105,2.44,5552.0,0.95,1.0,1.0,2016.0,Transit,0
1644.01,1.8497201,11.2477,6019.0,1.24,1.0,1.0,2016.0,Transit,0
TOI-778 b,4.633611,15.4,6643.0,1.71,1.0,1.0,2023,Transit,1
Kepler-648 b,17.4211749,3.061,5693.0,0.936,1.0,1.0,2016,Transit,1
3788.01,3.0923729,15.1739,6510.2,1.76,1.0,1.0,2016.0,Transit,0
1037.01,1.2025238,6.31106,9158.0,1.74,1.0,1.0,2016.0,Transit,0
HD 15337 c,17.180546,2.526,5131.0,0.855,1.0,2.0,2019,Transit,1
Kepler-653 b,14.70748976,1.75,5665.0,1.095,1.0,2.0,2016,Transit,1
6983.01,31.1571613,2.6946338,6317.08,1.3783,1.0,1.0,2016.0,Transit,0
2800.01,7.7538288,9.7807,5504.0,1.17,1.0,1.0,2016.0,Transit,0
586.01,22.6384642,28.0326,9511.0,2.42,1.0,1.0,2016.0,Transit,0
7193.01,5.4934218,17.1065,6028.0,1.25,1.0,1.0,2016.0,Transit,0
3273.01,4.2955192,13.6703,5875.0,0.95,1.0,1.0,2016.0,Transit,0
2767.01,0.934057,13.4544,5023.0,5.19,1.0,1.0,2016.0,Transit,0
Kepler-1694 b,3.89526,1.17986031,4954.0,0.756284,1.0,1.0,2020,Transit,1
TOI-2134 c,95.8531625,5.95763,4406.0,0.77,1.0,2.0,2023,Transit,1
NGTS-27 b,3.3704181,15.64773706,5700.0,1.77,1.0,1.0,2024,Transit,1
Kepler-319 b,4.36273233,1.76,5527.0,0.88,1.0,3.0,2014,Transit,1
5996.01,109.0502946,12.6721874,8953.0,1.92506,1.0,1.0,2016.0,Transit,0
70 Vir b,116.6884,2.44,5531.0,1.84,1.0,1.0,1996,Radial Velocity,1
K2-97 b,8.406,2.44,4642.56,4.70881,1.0,1.0,2016,Transit,1
7060.01,5.8497196,2.71286,6009.6,1.35,1.0,1.0,2016.0,Transit,0
1349.01,12.71672,2.7546,5711.1,1.27,1.0,1.0,2016.0,Transit,0
Kepler-1011 b,5.753221974,3.05,5445.0,0.929,1.0,1.0,2016,Transit,1
TOI-4504 d,40.5634,2.44,5315.0,0.92,1.0,3.0,2024,Transit Timing Variations,1
Kepler-211 c,6.0404406157,2.44,5286.58,0.740717,1.0,2.0,2014,Transit,1
6615.01,3.5911377,11.6235,6094.0,0.99,1.0,1.0,2016.0,Transit,0
HD 224018 d,138.0731,2.4,5784.0,1.147,1.0,3.0,2025,Transit,1
758.01,13.2735511,19.0558857,6072.0,1.26126,1.0,1.0,2016.0,Transit,0
Kepler-1834 c,0.766689534,1.134,4835.0,0.719,1.0,2.0,2023,Transit,1
Kepler-49 c,10.91271752,2.44,4011.0,0.667253,1.0,4.0,2012,Transit,1
Kepler-553 b,4.030466786,2.44,5104.0,0.947426,1.0,2.0,2016,Transit,1
TOI-1266 b,10.8945,2.52,3563.0,0.4232,1.0,3.0,2020,Transit,1
6464.01,9.6742544,11.7179,6803.0,2.66,1.0,1.0,2016.0,Transit,0
TOI-2986 b,3.2783445,8.32327,5940.7,1.49,1.0,1.0,2025,Transit,1
Kepler-1949 b,2.20829412,0.95,6131.0,0.989,1.0,1.0,2021,Transit,1
4062.01,6.7473822,13.1026,5332.0,1.06,1.0,1.0,2016.0,Transit,0
Kepler-1377 b,0.740928422,1.32,5618.0,0.874,1.0,1.0,2016,Transit,1
GJ 411 b,12.9382,2.44,3719.95,0.369083,1.0,2.0,2019,Radial Velocity,1
Kepler-1376 b,5.30873978,2.44,5528.0,1.0051,1.0,1.0,2016,Transit,1
1865.01,1.2239134,7.38849,6618.5,1.92,1.0,1.0,2016.0,Transit,0
Kepler-208 c,7.4666694147,2.44,6000.9,1.32062,1.0,4.0,2014,Transit,1
Kepler-158 b,16.70920692,2.53,4621.0,0.668,1.0,3.0,2014,Transit,1
Kepler-547 b,6.010383339,3.8,4882.0,0.738,1.0,1.0,2016,Transit,1
HATS-13 b,3.0440546,2.44,5523.0,0.887,1.0,1.0,2015,Transit,1
GJ 1148 c,535.9,2.44,3357.57,0.36664,1.0,2.0,2017,Radial Velocity,1
6623.01,3.1791661,12.9563,6452.0,1.16,1.0,1.0,2016.0,Transit,0
7453.01,8.3873861,11.7897,6240.0,1.33,1.0,1.0,2016.0,Transit,0
3185.01,3.5601365,14.1499,6762.0,1.93,1.0,1.0,2016.0,Transit,0
Kepler-334 b,5.47032469,2.44,5907.82,1.01761,1.0,3.0,2014,Transit,1
965.01,1.37101,4.99178,5947.5,1.15,1.0,1.0,2016.0,Transit,0
1619.01,2.3866952,9.72386,5017.0,4.73,1.0,1.0,2016.0,Transit,0
653.01,0.68831,21.715,6054.0,3.13,1.0,1.0,2016.0,Transit,0
663.01,2.5989031,2.4312854,3719.0,0.512361,1.0,1.0,2016.0,Transit,0
Kepler-282 e,44.34738006,2.44,5848.0,1.10046,1.0,4.0,2013,Transit,1
933.01,88.9350637,12.6517291,5546.9,1.78672,1.0,1.0,2016.0,Transit,0
Kepler-29 b,10.33974,2.55,5378.0,0.732,1.0,2.0,2011,Transit,1
EPIC 201238110 b,28.1656,1.87,5552.0,0.95,1.0,1.0,2019,Transit,1
4324.01,6.2509468,1.1306823,3479.0,0.395397,1.0,1.0,2016.0,Transit,0
K2-58 b,7.05240378,2.44,5020.0,0.836424,1.0,3.0,2016,Transit,1
PSR B0329+54 b,10140.0,2.44,5552.0,0.95,1.0,1.0,2017,Pulsar Timing,1
6961.01,17.2367433,3.9264923,5911.15,1.1687,1.0,1.0,2016.0,Transit,0
2809.01,3.1660849,10.333405,6225.0,1.3377,1.0,1.0,2016.0,Transit,0
Kepler-1496 b,64.65886514,2.44,5836.36,1.38809,1.0,1.0,2016,Transit,1
Kepler-770 b,18.92537246,13.92,4941.0,4.885,1.0,3.0,2016,Transit,1
1418.01,0.6763235,1.700035,8475.0,2.9486499,1.0,1.0,2016.0,Transit,0
GJ 393 b,7.02679,2.44,3579.0,0.426,1.0,1.0,2021,Radial Velocity,1
TOI-2669 b,6.2034,19.72780603,4800.0,4.1,1.0,1.0,2022,Transit,1
HD 86226 b,1609.5,2.44,6007.0,1.03,1.0,2.0,2009,Radial Velocity,1
Kepler-652 b,4.1819983665,2.44,5343.0,0.855152,1.0,1.0,2016,Transit,1
K2-115 b,20.272602,11.5,5552.0,0.86,1.0,1.0,2017,Transit,1
6397.01,1.6707289,17.2506,5041.0,0.93,1.0,1.0,2016.0,Transit,0
2814.01,5.479335,15.1849562,6332.7,1.5307699,1.0,1.0,2016.0,Transit,0
Kepler-1977 b,4.53702121,1.66,4805.0,0.688,1.0,1.0,2023,Transit,1
5139.01,5.9471027,7.14437,3859.0,0.6,1.0,1.0,2016.0,Transit,0
3207.01,4.0996864,2.44,5552.0,0.95,1.0,1.0,2016.0,Transit,0
K2-193 b,14.78708,4.18,5552.0,1.0085,1.0,1.0,2018,Transit,1
Kepler-1263 b,4.55139967,1.14,5213.0,0.8,1.0,1.0,2016,Transit,1
HD 142 c,10159.64279,2.44,5552.0,0.95,2.0,3.0,2012,Radial Velocity,1
Kepler-179 b,2.735903375,1.8,5475.0,0.87,1.0,2.0,2014,Transit,1
Kepler-671 b,4.280958588,2.33,5641.0,0.831,1.0,1.0,2016,Transit,1
2679.01,3.8539027,11.8808,5805.0,0.93,1.0,1.0,2016.0,Transit,0
Kepler-342 e,1.644221032,1.18,6297.0,1.369,1.0,4.0,2016,Transit,1
4780.01,4.6942884,16.4932,6400.0,2.03,1.0,1.0,2016.0,Transit,0
K2-266 b,0.658524,3.3,4285.0,0.703,2.0,4.0,2018,Transit,1
HD 22532 b,872.6,2.44,5038.0,5.69,1.0,1.0,2022,Radial Velocity,1
